chamber,date,time,evaporation,T_0.5,RH_0.5,CO2_0.5,NH3_0.5,T_1.5,RH_1.5,CO2_1.5,NH3_1.5
3,2023-08-08,22:35:00,22.75,25.76,30.43,870.77,11.36,26.68,13.78,586.23,5.72
3,2023-08-08,22:40:00,21.07,26.75,30.63,850.9,11.55,26.62,13.03,568.34,5.38
3,2023-08-08,22:45:00,19.49,26.9,31.12,840.41,12.09,26.62,12.2,562.65,5.34
3,2023-08-08,22:50:00,21.39,25.94,31.76,824.04,12.45,26.62,11.22,556.14,5.18
3,2023-08-08,22:55:00,24.58,24.91,32.57,818.88,11.91,26.66,10.72,545.4,4.59
3,2023-08-08,23:00:00,28.04,24.4,33.06,806.54,11.7,26.68,9.56,550,4.64
3,2023-08-08,23:05:00,30.08,25.42,33.45,787.27,11.83,26.78,9.4,561.6,5.2
3,2023-08-08,23:10:00,33.54,25.75,33.86,771.68,12.1,26.85,9.43,562.08,5.81
3,2023-08-08,23:15:00,37.05,26.7,34.79,790.34,12.45,26.89,10.47,568.49,5.84
3,2023-08-08,23:20:00,37.28,26.9,35.92,785.71,12.22,26.97,10.95,582.43,6.14
3,2023-08-08,23:25:00,39.08,26.33,37.04,782.49,12.45,27.06,11.58,588.06,5.69
3,2023-08-08,23:30:00,40.73,26.15,38.07,772.14,12.3,27.11,12.48,602.48,5.2
3,2023-08-08,23:35:00,42.18,25.01,39.13,755.48,12.45,27.12,13.79,613.21,4.57
3,2023-08-08,23:40:00,43.33,24.4,39.25,754.66,12.14,27.1,15.19,630.36,4.33
3,2023-08-08,23:45:00,44.15,25.28,40.13,769.71,11.96,27.02,15.59,638.52,4.21
3,2023-08-08,23:50:00,46.59,25.62,40.51,776.8,11.61,26.99,15.86,646.45,4.49
3,2023-08-08,23:55:00,48.04,26.25,41.14,796.72,11.82,26.97,16.47,663.48,4.63
3,2023-08-10,00:00:00,104.58,26.9,28.68,750.37,12.45,26.45,27.3,653.91,6.14
3,2023-08-10,00:05:00,105.51,26.83,29.52,754.95,11.9,26.81,27.31,666.51,5.81
3,2023-08-10,00:10:00,102.69,26.48,28.82,768.71,12.23,27.4,27.36,681.7,5.54
3,2023-08-10,00:15:00,100.62,25.13,28.15,780.76,11.55,25.8,27.41,691.97,5.86
3,2023-08-10,00:20:00,102.12,24.57,28.02,767.33,10.8,24.87,27.44,704.19,6.14
3,2023-08-10,00:25:00,102.29,24.4,27.19,753.1,10.27,24.8,27.41,709.66,6.13
3,2023-08-10,00:30:00,103.67,25.49,26.81,735.35,10.12,24.6,27.4,710.48,5.61
3,2023-08-10,00:35:00,105.51,26.16,26.3,719.98,10.55,25.93,27.36,724.58,5.09
3,2023-08-10,00:40:00,105.1,26.65,26.25,703.59,11.2,27.19,27.3,741.57,4.75
3,2023-08-10,00:45:00,102.92,25.34,25.62,696.93,11.39,27.4,27.38,752.58,4.49
3,2023-08-10,00:50:00,105.09,25,24.99,686.11,12,27.02,27.42,755.88,4.21
3,2023-08-10,00:55:00,105.51,24.78,24.25,684.34,12.16,26.84,27.46,749.47,4.36
3,2023-08-10,01:00:00,103.01,24.68,23.3,671.56,12.45,26.28,27.51,735.29,4.21
3,2023-08-10,01:05:00,100.14,24.4,23.11,668.61,11.85,25.97,27.57,730.78,4.37
3,2023-08-10,01:10:00,99.2,25.64,22.89,658.51,11.33,25.43,27.58,716.26,4.47
3,2023-08-10,01:15:00,97.76,26.59,22.58,645.68,11.03,25.44,27.61,705.68,4.71
3,2023-08-10,01:20:00,94.32,26.82,22.15,639.38,10.72,25.52,27.63,705.59,5.25
3,2023-08-10,01:25:00,93.92,26.9,22.34,652.47,10.38,25.53,27.65,688.36,5.37
3,2023-08-10,01:30:00,93.9,25.49,22.39,660.5,10.12,26.36,27.73,677.03,5.97
3,2023-08-10,01:35:00,92.1,24.4,22.95,667.2,10.76,27.4,27.79,671.8,6.14
3,2023-08-10,01:40:00,90.06,25.17,23.6,676.61,11.69,27.28,27.86,678.83,5.75
3,2023-08-10,01:45:00,87.46,26.28,24.36,680.11,12.21,26.3,27.87,685.15,5.3
3,2023-08-10,01:50:00,88.87,26.9,25.22,686.35,12.45,25.5,27.92,699.38,4.63
3,2023-08-10,01:55:00,90.4,26.5,25.53,701.07,12.19,25.35,27.96,706.66,4.25
3,2023-08-10,02:00:00,94.26,25.51,26.2,705.51,11.47,24.6,27.91,723.31,4.21
3,2023-08-10,02:05:00,94.42,25.12,26.39,720.55,10.67,25.12,27.87,731.34,4.8
3,2023-08-10,02:10:00,96.41,24.84,27.12,730.03,10.12,25.62,27.83,741.43,4.96
3,2023-08-10,02:15:00,97.26,24.4,27.17,737.64,10.52,26.2,27.83,758.43,5.55
3,2023-08-10,02:20:00,98.8,24.66,27.95,751.56,11.24,26.88,27.79,778.39,5.86
3,2023-08-10,02:25:00,100.01,25.74,28.16,752.27,12.14,27.4,27.72,785.76,6.14
3,2023-08-10,02:30:00,102.4,26.8,28.77,768.02,12.45,25.8,27.7,803.09,5.75
3,2023-08-10,02:35:00,105.51,26.9,29.03,782.61,11.49,25.16,27.64,815.01,5.58
3,2023-08-10,02:40:00,103.07,25.96,29.76,794.24,10.86,25.1,27.64,834.46,5.46
3,2023-08-10,02:45:00,101.74,25.77,30.65,805.41,10.52,26.97,27.63,834.85,4.9
3,2023-08-10,02:50:00,100.64,24.85,31.63,813.94,10.12,27.4,27.62,852.6,5.28
3,2023-08-10,02:55:00,99.48,24.4,31.36,818.72,10.14,26.46,27.6,862.47,5.32
3,2023-08-10,03:00:00,101.46,25.59,30.49,827.18,10.12,24.96,27.55,872.41,5.98
3,2023-08-10,03:05:00,104.9,26.76,30.47,839.23,10.14,25.37,27.47,888.06,6.12
3,2023-08-10,03:10:00,105.51,26.9,29.67,856.25,10.12,25.83,27.45,891.42,6.14
3,2023-08-10,03:15:00,104.32,26.75,28.68,863.14,10.49,26.39,27.42,895.98,5.95
3,2023-08-10,03:20:00,101.9,25.58,27.75,865.99,11.11,26.69,27.37,912.87,5.73
3,2023-08-10,03:25:00,101.17,25.08,27.2,875.3,11.15,27.4,27.36,932.88,5.45
3,2023-08-10,03:30:00,100.97,25.13,26.59,891.92,11.6,25.53,27.34,939.15,4.98
3,2023-08-10,03:35:00,98.62,25.23,26.28,909.17,12.41,25.52,27.32,955.33,4.64
3,2023-08-10,03:40:00,97.14,25.37,25.59,915.15,12.45,27.4,27.24,963.01,4.21
3,2023-08-10,03:45:00,95.54,26.06,25.51,921.38,11.98,27.28,27.28,970.39,4.42
3,2023-08-10,03:50:00,92.56,26.46,25.16,922.55,11.92,26.87,27.32,990.49,4.37
3,2023-08-10,03:55:00,88.97,26.22,24.81,936.56,11.92,25.55,27.25,1009.7,4.21
3,2023-08-10,04:00:00,85.92,24.88,23.85,916.44,11.23,24.6,27.18,1011.86,4.71
3,2023-08-10,04:05:00,83,24.79,24.65,920.37,10.85,26.42,27.13,999.16,5.07
3,2023-08-10,04:10:00,85.71,24.47,25.09,917.29,10.12,24.64,27.06,999.05,5.18
3,2023-08-10,04:15:00,89.23,24.4,25.24,913.22,10.94,24.89,26.98,981.35,5.65
3,2023-08-10,04:20:00,85.36,24.97,25.55,928.71,11.27,24.6,27.02,980.55,6.14
3,2023-08-10,04:25:00,82.21,26.18,26.4,942.56,11.83,26.56,27.08,971.21,5.7
3,2023-08-10,04:30:00,80.41,25.61,26.98,958.21,12.45,27.07,27.04,962.66,5.22
3,2023-08-10,04:35:00,77.95,24.4,27.77,978,11.53,27.4,26.96,951.16,5.11
3,2023-08-10,04:40:00,76.66,24.8,28.59,988.76,11.11,25.88,26.94,934.02,4.47
3,2023-08-10,04:45:00,76.47,25.17,29.53,1004.76,10.42,24.91,26.87,918.3,4.21
3,2023-08-10,04:50:00,76.35,25.96,29.68,1006.37,11.03,24.6,26.85,906.28,4.44
3,2023-08-10,04:55:00,75.9,26.33,30.08,1016.5,11.06,24.74,26.83,897.7,4.92
3,2023-08-10,05:00:00,75.46,26.5,30.84,1016.64,12.04,25.54,26.76,885.06,5.21
3,2023-08-10,05:05:00,74.52,26.86,31.03,1021.73,12.41,26.93,26.68,879.65,5.87
3,2023-08-10,05:10:00,72.9,26.9,31.49,1036.83,12.45,27.39,26.65,896.11,6
3,2023-08-10,05:15:00,71.4,25.67,31.87,1044.26,11.86,27.4,26.6,905.47,6.14
3,2023-08-10,05:20:00,68.78,25.33,32.28,1061.97,10.84,26.62,26.59,922.48,5.56
3,2023-08-10,05:25:00,72.56,24.4,32.43,1073.49,11,25.89,26.57,930.29,5.37
3,2023-08-10,05:30:00,71.46,25.32,33.35,1075.5,11.05,24.6,26.56,949.76,4.69
3,2023-08-10,05:35:00,69.01,26.65,33.95,1060.49,11.95,25.49,26.55,965.68,4.73
3,2023-08-10,05:40:00,65.96,26.9,34.45,1057.44,12.45,26.97,26.48,976.13,5.16
3,2023-08-10,05:45:00,63.11,25.74,35.22,1045.06,11.74,27.4,26.45,969.12,5.51
3,2023-08-10,05:50:00,61.23,25.15,36.23,1035.63,11.7,26.83,26.38,960.7,6.13
3,2023-08-10,05:55:00,58.17,24.56,36.51,1052.06,10.78,27.4,26.36,957.79,6.14
3,2023-08-10,06:00:00,56.99,24.4,36.79,1059.99,10.51,25.57,26.28,942.61,5.73
3,2023-08-10,06:05:00,56.8,24.79,37.47,1074,10.12,24.6,26.31,941.51,5.72
3,2023-08-10,06:10:00,53.16,24.91,37.87,1064.54,10.22,24.96,26.34,932.79,6.14
3,2023-08-10,06:15:00,54.76,25.85,38.11,1075.5,10.31,26.09,26.41,949.34,6.04
3,2023-08-10,06:20:00,58,26.51,38.74,1057.91,10.8,27.4,26.46,957.95,5.81
3,2023-08-10,06:25:00,58.33,26.8,38.86,1045.62,11.6,26.67,26.52,969.21,5.22
3,2023-08-10,06:30:00,62.15,26.9,39.06,1034.59,11.84,25.74,26.56,979.15,5.09
3,2023-08-10,06:35:00,62.44,25.62,39.37,1046.17,12.41,24.6,26.58,994.6,4.72
3,2023-08-10,06:40:00,64.26,24.4,39.6,1047.41,12.45,26.24,26.65,994.99,4.25
3,2023-08-10,06:45:00,64.83,25.02,40.54,1051.03,11.44,27.4,26.71,1010.32,4.21
3,2023-08-10,06:50:00,67.03,24.4,40.9,1056.1,11.29,26.54,26.66,1019.97,4.36
3,2023-08-10,06:55:00,67.21,24.81,40.95,1056.34,10.61,24.8,26.58,1027.95,4.4
3,2023-08-10,07:00:00,68.61,25.77,41.37,1073.59,10.4,24.6,26.51,1030.12,4.84
3,2023-08-10,07:05:00,69.04,26.9,41.38,1075.5,10.12,25.63,26.5,1015.14,4.42
3,2023-08-10,07:10:00,70.89,26.45,41.47,1065.32,11.01,25.74,26.46,1008.21,4.68
3,2023-08-10,07:15:00,71.23,26.08,41.7,1063.06,11.25,27.15,26.4,1001.66,4.95
3,2023-08-10,07:20:00,74.74,25.65,41.54,1059.05,11.55,27.4,26.39,987.41,5.53
3,2023-08-10,07:25:00,78.09,24.82,41.17,1050.5,11.79,27.02,26.34,980.35,6.14
3,2023-08-10,07:30:00,79.53,24.4,40.43,1033.58,12.45,25.87,26.27,965.87,5.83
3,2023-08-10,07:35:00,79.59,25.29,41.02,1016.46,12.28,24.6,26.21,953.69,6.14
3,2023-08-10,07:40:00,83.3,26.52,41.33,996.73,11.63,25.23,26.14,965.32,5.54
3,2023-08-10,07:45:00,86.11,26.9,41.7,998.83,11.08,26.82,26.13,974.79,5.19
3,2023-08-10,07:50:00,86.92,25.53,40.99,1009.71,10.42,27.4,26.1,984.82,4.99
3,2023-08-10,07:55:00,87.86,25.15,40.92,1012.04,10.12,25.68,26.06,987.6,4.44
3,2023-08-10,08:00:00,90.03,25.13,40.3,1031.23,10.43,25.41,26.06,985.34,4.21
3,2023-08-10,08:05:00,88.05,24.83,39.79,1044.03,10.35,25.35,26.06,973.55,4.53
3,2023-08-10,08:10:00,87.7,24.82,38.85,1050.55,10.26,24.6,26.05,961.81,4.49
3,2023-08-10,08:15:00,90.34,24.72,38.64,1054.07,10.12,25.65,25.98,959.01,4.21
3,2023-08-10,08:20:00,91,24.4,37.78,1070.56,11,25.46,25.97,940.64,4.23
3,2023-08-10,08:25:00,92.72,25.15,36.89,1075.5,11.61,25.17,25.92,925.82,4.91
3,2023-08-10,08:30:00,93.71,26.49,36.59,1074.27,11.03,24.77,25.9,923.21,5.45
3,2023-08-10,08:35:00,97.06,26.9,35.73,1075.5,10.55,24.6,25.86,935.02,6.05
3,2023-08-10,08:40:00,97.4,25.52,36.12,1056.86,10.19,25.86,25.79,915.64,6.14
3,2023-08-10,08:45:00,101.03,25.24,36.91,1052.76,10.13,27.26,25.74,915.64,5.71
3,2023-08-10,08:50:00,101.12,24.84,37.48,1043.59,10.12,27.4,25.72,914.47,5.86
3,2023-08-10,08:55:00,103.23,24.42,37.95,1063.16,10.46,25.69,25.78,904.55,6.14
3,2023-08-10,09:00:00,105.51,24.4,38.07,1075.5,10.53,25.38,25.82,886.95,5.85
3,2023-08-10,09:05:00,103.39,24.51,38.64,1059.41,10.54,25.07,25.88,886.76,6.14
3,2023-08-10,09:10:00,101.02,25.89,38.09,1042.13,10.89,24.8,25.92,869.79,6.05
3,2023-08-10,09:15:00,100.94,26.35,37.67,1031.96,10.77,26.56,25.98,868.42,5.68
3,2023-08-10,09:20:00,99.74,26.9,36.92,1034.38,10.7,27.1,25.99,852.05,5.38
3,2023-08-10,09:25:00,101.17,26.77,36.78,1036.76,10.12,27.4,26.01,861.82,5.07
3,2023-08-10,09:30:00,103.51,26.54,36.14,1055,10.93,25.8,26.07,872.66,4.69
3,2023-08-10,09:35:00,105.51,26.27,35.21,1065.1,11.1,24.61,26.13,874.32,4.46
3,2023-08-10,09:40:00,102.73,25.57,34.63,1065.69,11.37,24.6,26.14,886.44,4.21
3,2023-08-10,09:45:00,100.71,25.18,33.85,1075.5,11.46,25.19,26.18,895.99,4.82
3,2023-08-10,09:50:00,98.92,24.72,32.94,1057.62,12.16,26.38,26.26,899.89,5.15
3,2023-08-10,09:55:00,97.21,24.4,32.27,1047.22,12.45,26.7,26.3,909.55,5.53
3,2023-08-10,10:00:00,97.03,25.69,31.34,1028.2,11.67,27.4,26.36,900.91,5.57
3,2023-08-10,10:05:00,94.05,26.85,30.79,1019.09,11.45,26.35,26.42,881.68,5.91
3,2023-08-10,10:10:00,90.9,26.3,30.22,1005.34,10.94,27.4,26.48,900.98,6.14
3,2023-08-10,10:15:00,90.69,25.39,29.38,996.11,10.19,27.25,26.44,905.4,6.04
3,2023-08-10,10:20:00,87.53,24.4,29.09,979.53,10.12,26.68,26.41,901.25,5.91
3,2023-08-10,10:25:00,83.61,25.29,28.18,998.55,10.14,26.33,26.39,912.07,5.24
3,2023-08-10,10:30:00,80.91,26.7,28.65,1002.82,11.05,25.29,26.37,923.76,4.86
3,2023-08-10,10:35:00,80.76,26.9,29.53,1003.2,11.97,24.79,26.35,931.81,4.56
3,2023-08-10,10:40:00,82.5,25.89,29.91,1004.98,12.45,24.6,26.32,948.35,4.21
3,2023-08-10,10:45:00,85.8,25.13,30.9,1005.13,11.59,24.98,26.35,941.13,4.68
3,2023-08-10,10:50:00,87.9,25.07,31.33,1015.66,12.31,26.79,26.36,933.2,5.09
3,2023-08-10,10:55:00,88.38,24.99,31.85,1024.87,11.83,26.22,26.31,919.23,5.48
3,2023-08-10,11:00:00,89.91,25.17,32.2,1036.68,11.48,24.6,26.28,909.79,5.64
3,2023-08-10,11:05:00,91.27,25.27,32.42,1045.97,10.56,25.43,26.25,899.01,5.88
3,2023-08-10,11:10:00,92.97,25.68,33.43,1041.41,10.12,26.79,26.23,889.01,6.14
3,2023-08-10,11:15:00,95.14,26.18,32.68,1036.42,10.79,27.4,26.18,878.88,5.55
3,2023-08-10,11:20:00,98.65,26.9,33.19,1019.36,11.14,25.59,26.11,878.87,5.01
3,2023-08-10,11:25:00,96.75,26.04,33.94,1013.87,11.46,24.97,26.07,875.95,4.48
3,2023-08-10,11:30:00,97.61,24.96,33.26,997.67,11.91,24.84,26.01,868.74,4.3
3,2023-08-10,11:35:00,99.18,24.76,32.55,983.85,12.45,24.77,25.95,865.95,4.84
3,2023-08-10,11:40:00,100.08,24.4,32.37,964.13,11.92,24.6,25.95,848.77,4.88
3,2023-08-10,11:45:00,97.15,25.13,31.95,949.2,10.89,25.2,25.91,834.08,5
3,2023-08-10,11:50:00,93.46,26.48,31.01,945.85,10.55,25.46,25.84,815.23,5.51
3,2023-08-10,11:55:00,91.48,26.87,30.14,937.03,10.12,25.76,25.81,809.66,6.14
3,2023-08-10,12:00:00,94.23,26.9,29.38,927.81,10.46,27.13,25.74,820.19,5.47
3,2023-08-10,12:05:00,97.11,26.26,29.23,919.02,11.08,25.83,25.66,829.45,4.87
3,2023-08-10,12:10:00,99.35,25.39,29.81,900.51,12.1,24.6,25.68,835.47,4.21
3,2023-08-10,12:15:00,102.72,24.4,30.08,883.91,12.45,24.64,25.62,848,4.65
3,2023-08-10,12:20:00,104.23,25.54,30.64,877.21,11.73,24.78,25.59,849.44,4.68
3,2023-08-10,12:25:00,101.2,24.68,31.29,866.95,10.87,25.55,25.59,860.02,4.53
3,2023-08-10,12:30:00,98.69,24.4,31.69,866.49,10.23,26.03,25.57,868.05,4.21
3,2023-08-10,12:35:00,96.92,25.61,32.66,850.65,10.12,27.28,25.59,887.6,4.71
3,2023-08-10,12:40:00,92.96,25.74,32.69,830.36,10.46,27.4,25.51,888.22,5.25
3,2023-08-10,12:45:00,92.07,26.9,32.77,810.21,11.32,27.36,25.51,894.38,5.34
3,2023-08-10,12:50:00,91.35,26.42,33.13,807.29,12.1,26.51,25.54,895.57,5.72
3,2023-08-10,12:55:00,88.81,25.87,33.45,814.93,12.09,27.4,25.61,914.22,6.14
3,2023-08-10,13:00:00,85.16,24.84,33.54,821.28,11.91,27.34,25.67,920.83,5.63
3,2023-08-10,13:05:00,81.63,24.65,32.94,840.96,11.33,26.81,25.7,925.94,5.04
3,2023-08-10,13:10:00,80.68,24.4,32.37,847.65,10.99,25.61,25.7,934.13,4.65
3,2023-08-10,13:15:00,76.85,24.73,31.73,861.97,10.12,26.6,25.76,953.51,4.21
3,2023-08-10,13:20:00,73.55,25.99,31.31,874.17,10.23,27.14,25.81,963.01,4.46
3,2023-08-10,13:25:00,73.45,26.9,30.94,874.95,10.12,27.4,25.88,969.64,4.74
3,2023-08-10,13:30:00,70.3,26.87,30.92,893.68,10.84,26.49,25.94,983.54,5.31
3,2023-08-10,13:35:00,69.74,26.65,29.97,901.87,11.07,25.77,25.98,989.74,5.5
3,2023-08-10,13:40:00,66.75,26.9,29.36,920.41,11.3,24.6,26.02,991.92,5.95
3,2023-08-10,13:45:00,65.07,25.53,29.32,916.95,12.07,26.49,26.03,996.1,5.89
3,2023-08-10,13:50:00,62.74,26.9,29.23,907.62,12.45,27.4,26.04,1014.21,5.5
3,2023-08-10,13:55:00,62.44,26.04,29.18,904.08,12.19,26.7,26.1,1012.13,5.37
3,2023-08-10,14:00:00,58.74,25.22,28.98,905.08,12.08,24.76,26.12,1009.29,5.25
3,2023-08-10,14:05:00,57.09,24.77,28.76,906.43,11.5,24.6,26.15,994.48,5.5
3,2023-08-10,14:10:00,54.26,24.75,27.78,917.89,11.05,26.33,26.22,981.79,5.82
3,2023-08-10,14:15:00,53.53,24.4,27.26,929.65,10.12,26.98,26.28,963.69,5.76
3,2023-08-10,14:20:00,53.36,25.26,27.07,911.13,10.57,25.84,26.28,948.14,5.53
3,2023-08-10,14:25:00,53.24,26.47,26.26,917.85,10.54,25.41,26.35,946.69,5.31
3,2023-08-10,14:30:00,51.87,26.9,25.96,919.07,10.12,24.6,26.41,926.84,5.72
3,2023-08-10,14:35:00,50.15,26.54,25.45,927.92,10.71,25.81,26.42,910.33,6.14
3,2023-08-10,14:40:00,49.83,25.47,24.75,939.44,11.2,24.6,26.41,897.57,5.62
3,2023-08-10,14:45:00,49.4,25.76,24.73,948.26,11.62,24.74,26.4,879.98,5.44
3,2023-08-10,14:50:00,46.3,26.9,24.29,952.77,12.14,26.35,26.33,862.6,5.65
3,2023-08-10,14:55:00,45.75,25.58,23.87,954.25,12.45,27.07,26.39,861.58,5.78
3,2023-08-10,15:00:00,44.35,24.9,23.83,963.54,11.46,27.4,26.43,859.14,5.99
3,2023-08-10,15:05:00,47.83,24.78,22.85,977.02,12.07,25.54,26.47,840.69,5.93
3,2023-08-10,15:10:00,50.84,24.4,22.68,965.96,12.36,24.96,26.49,833.41,5.35
3,2023-08-10,15:15:00,53.44,25.22,22.44,960.02,12.45,24.66,26.55,821.68,5.27
3,2023-08-10,15:20:00,55.99,24.4,22.15,969.07,11.76,24.6,26.6,812.81,4.78
3,2023-08-10,15:25:00,58.54,24.65,22.1,982.06,11.03,24.65,26.62,795.9,4.25
3,2023-08-10,15:30:00,60.54,24.4,23.05,992.9,10.66,26.09,26.55,784.86,4.21
3,2023-08-10,15:35:00,62.9,25.56,23.11,1005.57,10.12,26.35,26.51,779.04,4.4
3,2023-08-10,15:40:00,66.47,25.88,23.87,1008.54,10.16,27.13,26.46,771.3,4.89
3,2023-08-10,15:45:00,67.81,26.9,24.76,1008.74,10.12,27.4,26.44,759.06,5.22
3,2023-08-10,15:50:00,70.02,26.02,24.25,1016.19,10.57,25.76,26.44,743.41,5.87
3,2023-08-10,15:55:00,72.24,25.01,23.83,1024.38,10.68,26.65,26.48,740,6.14
3,2023-08-10,16:00:00,74.71,25,23.64,1037.78,10.96,27.4,26.4,725.53,5.75
3,2023-08-10,16:05:00,72.35,26.21,23.08,1053.13,11.39,25.47,26.33,710.67,5.11
3,2023-08-10,16:10:00,71.43,26.47,22.42,1050.09,11.81,24.6,26.32,703.9,4.59
3,2023-08-10,16:15:00,70.04,26.52,22.1,1048.16,12.31,25,26.27,692.78,4.39
3,2023-08-10,16:20:00,73.51,26.9,22.27,1030.78,12.29,26.85,26.25,686.43,4.34
3,2023-08-10,16:25:00,77.28,26.11,22.87,1012.01,12.03,27.4,26.22,677.64,4.21
3,2023-08-10,16:30:00,78.6,25.95,23.18,1023.06,12.41,26.63,26.21,672.42,4.83
3,2023-08-10,16:35:00,81.35,25.41,23.31,1037.19,12.45,24.72,26.19,661.99,5.26
3,2023-08-10,16:40:00,82.88,24.4,23.97,1039.24,11.86,24.6,26.23,655.22,5.88
3,2023-08-10,16:45:00,86.13,25.18,24.68,1056.97,10.95,25.25,26.26,661.17,6.14
3,2023-08-10,16:50:00,88.61,26.46,25.4,1057.17,10.72,26.21,26.32,651.49,5.63
3,2023-08-10,16:55:00,91.45,26.8,25.57,1060.82,10.2,26.63,26.38,631.99,5.6
3,2023-08-10,17:00:00,93.22,26.9,25.67,1075.5,10.12,27.4,26.46,617.6,6.14
3,2023-08-10,17:05:00,91.02,25.52,26.66,1059.91,10.31,26.42,26.51,616.43,5.84
3,2023-08-10,17:10:00,90.28,24.4,27.06,1043.24,10.82,25.29,26.51,598.29,5.41
3,2023-08-10,17:15:00,88.18,25.67,26.25,1030.8,11.61,26.03,26.58,589.13,5.13
3,2023-08-10,17:20:00,86.01,26.07,25.28,1011.62,11.67,25.59,26.65,574.31,5.08
3,2023-08-10,17:25:00,83.09,26.9,26.25,1001.98,11.83,24.6,26.68,556.59,4.52
3,2023-08-10,17:30:00,82.43,26.57,26.28,1007.25,12.12,24.63,26.76,553.86,5.08
3,2023-08-10,17:35:00,81.37,26.02,26.89,1008.03,12.45,25.39,26.81,545.4,5.6
3,2023-08-10,17:40:00,78.51,25.95,26.97,1009.76,11.79,25.4,26.84,557.7,6.08
3,2023-08-10,17:45:00,76.55,26.8,27.48,1025.29,12.45,26.94,26.92,545.4,5.88
3,2023-08-10,17:50:00,73.61,26.9,28.46,1040.32,11.88,27.4,26.99,560.45,5.63
3,2023-08-10,17:55:00,69.68,25.63,28.95,1051.58,10.98,26.9,27.05,564.74,4.99
3,2023-08-10,18:00:00,66.71,25.4,28.05,1062.17,10.77,26.43,27.09,573.1,4.63
3,2023-08-10,18:05:00,66.32,24.71,27.51,1063.24,10.18,25.58,27.1,592.7,4.58
3,2023-08-10,18:10:00,63.24,24.4,27.33,1071.98,10.12,25.22,27.12,599.18,4.21
3,2023-08-10,18:15:00,60.72,25.44,27.32,1074.07,10.61,24.6,27.14,604.13,4.58
3,2023-08-10,18:20:00,59.32,25.46,26.99,1074.82,10.76,25.14,27.15,622.16,4.92
3,2023-08-10,18:25:00,56.71,26.34,26.65,1075.5,11.39,26.06,27.16,641.96,5.53
3,2023-08-10,18:30:00,53.57,26.88,26.23,1056.98,12.05,27.4,27.22,655.06,5.65
3,2023-08-10,18:35:00,52.82,26.9,25.87,1051.4,12.45,25.83,27.29,644.71,6.1
3,2023-08-10,18:40:00,52.77,25.58,25.74,1040.14,11.73,24.6,27.34,624.81,6.14
3,2023-08-10,18:45:00,49.77,24.4,24.96,1019.95,10.9,24.69,27.41,617.31,6.07
3,2023-08-10,18:50:00,48.47,24.84,24.75,1040.4,10.12,25.19,27.42,601.25,5.66
3,2023-08-10,18:55:00,47.49,24.91,23.88,1021.86,10.22,25.18,27.44,583.64,5.07
3,2023-08-10,19:00:00,46.26,24.95,23.76,1007.76,10.12,24.6,27.48,580,4.53
3,2023-08-10,19:05:00,44.71,26.3,23.69,993.56,10.64,25.19,27.52,567.4,4.32
3,2023-08-10,19:10:00,41.57,26.9,24.56,989.01,10.97,27.07,27.52,563.61,4.28
3,2023-08-10,19:15:00,39.82,26.1,24.68,984.11,11.2,27.4,27.45,562.43,4.21
3,2023-08-10,19:20:00,38.77,25.07,25.13,968.39,11.68,26.52,27.38,545.4,4.61
3,2023-08-10,19:25:00,39.35,24.55,25.66,952.71,12.45,26.22,27.35,551.94,5.27
3,2023-08-10,19:30:00,40.13,24.45,26.36,944.1,11.42,26.01,27.33,570.15,5.74
3,2023-08-10,19:35:00,42.79,24.4,26.76,935.82,10.52,24.84,27.26,589.02,6.13
3,2023-08-10,19:40:00,39.57,25.5,26.79,921.83,10.18,24.6,27.33,600.73,6.14
3,2023-08-10,19:45:00,39.18,25.07,27.58,918.15,10.12,25.6,27.4,602.89,5.87
3,2023-08-10,19:50:00,37.24,24.4,28.3,901.63,10.34,26.02,27.42,605.35,5.65
3,2023-08-10,19:55:00,34.19,25.29,27.55,893.72,11.18,26.04,27.5,606.04,5.33
3,2023-08-10,20:00:00,30.87,25.68,26.55,878.37,12.17,26.4,27.58,620.89,4.67
3,2023-08-10,20:05:00,28.18,26.08,26.4,864.46,12.42,27.2,27.66,622.94,5.27
3,2023-08-10,20:10:00,27.06,26.9,26.35,862.21,12.45,27.4,27.67,633.01,5.53
3,2023-08-10,20:15:00,23.16,26.87,25.71,860.63,11.46,26.18,27.73,649.77,6.01
3,2023-08-10,20:20:00,23.44,25.83,25.01,851.16,11.25,27.4,27.79,663.91,5.61
3,2023-08-10,20:25:00,26.83,25.4,24.87,848.11,11.21,26.25,27.81,677.07,5.18
3,2023-08-10,20:30:00,27.15,24.58,24.3,845,10.19,24.6,27.86,668.19,4.6
3,2023-08-10,20:35:00,24.28,24.4,23.41,839.74,10.12,25.16,27.9,665.91,4.45
3,2023-08-10,20:40:00,20.65,24.89,23.01,824.2,10.79,26.7,27.92,661.04,4.21
3,2023-08-10,20:45:00,20.15,24.8,22.16,815.27,10.92,26.9,27.88,642.96,4.85
3,2023-08-10,20:50:00,18.44,24.4,22.1,809.57,11.87,27.4,27.83,656.71,5.15
3,2023-08-10,20:55:00,16.25,24.64,22.39,794.27,12.43,26.66,27.8,661.45,5.69
3,2023-08-10,21:00:00,15.11,24.4,23.01,785.11,12.45,25.9,27.75,680.04,6.05
3,2023-08-10,21:05:00,15.7,25.48,22.76,779.75,11.72,27.4,27.83,663.43,6.14
